user_id,signup_date,plan_type,monthly_fee,avg_weekly_usage_hours,support_tickets,payment_failures,tenure_months,last_login_days_ago,churn,Cluster,Cluster_Label
2660,2024-03-13,Premium,699,21.2,1,5,12,5,1,2,Medium
2661,2023-05-20,Basic,199,18.7,3,3,3,3,0,2,Medium
2662,2023-01-16,Basic,199,1.3,1,3,3,37,1,2,Medium
2663,2024-07-29,Basic,199,6.8,1,4,31,36,0,0,At-Risk
2664,2024-06-18,Premium,699,17.6,3,5,21,9,0,1,Loyal
2665,2023-09-21,Standard,399,15.0,3,3,27,22,1,1,Loyal
2666,2024-06-11,Standard,399,19.3,6,5,31,5,0,1,Loyal
2667,2023-03-14,Basic,199,5.5,4,4,31,5,1,1,Loyal
2668,2024-09-17,Basic,199,8.6,2,2,17,49,1,0,At-Risk
2669,2024-01-04,Standard,399,17.3,1,3,15,57,1,0,At-Risk
2670,2024-03-06,Standard,399,13.3,3,2,17,55,0,0,At-Risk
2671,2024-03-15,Premium,699,10.4,4,4,4,27,1,2,Medium
2672,2024-07-08,Standard,399,14.9,3,5,13,16,0,2,Medium
2673,2024-10-07,Premium,699,13.9,2,2,13,51,1,0,At-Risk
2674,2024-04-01,Standard,399,22.9,8,0,26,21,1,1,Loyal
2675,2023-12-27,Standard,399,17.8,6,2,18,28,1,2,Medium
2676,2023-01-10,Basic,199,24.0,2,1,24,36,1,0,At-Risk
2677,2024-10-06,Premium,699,13.8,5,2,3,6,1,2,Medium
2678,2023-04-13,Premium,699,18.4,1,1,20,6,0,1,Loyal
2679,2023-12-03,Standard,399,23.6,1,4,33,43,1,0,At-Risk
2680,2024-10-11,Standard,399,17.2,0,5,29,44,1,0,At-Risk
2681,2023-10-02,Basic,199,18.1,5,1,26,20,0,1,Loyal
2682,2024-03-24,Premium,699,17.2,0,0,6,42,1,2,Medium
2683,2024-12-17,Standard,399,21.9,0,0,23,10,0,1,Loyal
2684,2023-07-07,Basic,199,8.3,5,1,6,55,0,2,Medium
2685,2024-05-19,Standard,399,11.3,5,0,17,28,1,2,Medium
2686,2023-12-29,Basic,199,17.8,2,3,29,38,1,0,At-Risk
2687,2023-02-19,Premium,699,16.3,3,5,24,48,0,0,At-Risk
2688,2023-07-28,Basic,199,7.6,3,2,26,49,0,0,At-Risk
2689,2023-08-08,Premium,699,0.6,5,1,8,60,1,0,At-Risk
2690,2024-10-03,Standard,399,12.9,4,0,3,4,0,2,Medium
2691,2024-07-12,Premium,699,23.9,5,4,7,39,0,2,Medium
2692,2023-05-31,Standard,399,19.1,3,2,23,43,1,0,At-Risk
2693,2024-08-06,Basic,199,10.0,0,0,24,26,0,0,At-Risk
2694,2024-07-14,Premium,699,16.3,6,4,1,27,0,2,Medium
2695,2024-12-13,Basic,199,13.9,7,3,5,16,1,2,Medium
2696,2024-11-09,Basic,199,12.8,2,5,31,56,0,0,At-Risk
2697,2024-05-17,Basic,199,8.0,5,1,19,1,1,1,Loyal
2698,2023-06-14,Standard,399,19.1,2,2,25,20,1,1,Loyal
2699,2023-11-17,Premium,699,20.8,1,3,23,13,0,1,Loyal
2700,2023-09-18,Standard,399,22.5,2,2,9,6,0,2,Medium
2701,2023-12-05,Basic,199,15.9,2,1,4,50,1,2,Medium
2702,2024-03-07,Basic,199,0.9,0,4,5,2,0,2,Medium
2703,2024-07-23,Premium,699,9.2,0,5,3,48,0,0,At-Risk
2704,2023-04-01,Standard,399,6.7,0,1,33,56,0,0,At-Risk
2705,2024-11-25,Standard,399,11.4,2,4,26,59,1,0,At-Risk
2706,2024-08-02,Standard,399,8.7,8,4,30,28,1,1,Loyal
2707,2023-08-25,Basic,199,4.7,6,2,6,10,1,2,Medium
2708,2024-04-13,Basic,199,16.9,2,0,27,56,0,0,At-Risk
2709,2023-01-26,Standard,399,13.3,1,2,23,29,0,0,At-Risk
2710,2023-06-15,Premium,699,0.5,7,0,9,5,0,2,Medium
2711,2023-04-12,Basic,199,0.6,3,3,36,44,0,0,At-Risk
2712,2024-05-15,Premium,699,2.2,8,0,11,33,1,2,Medium
2713,2024-05-30,Premium,699,17.3,1,3,1,6,0,2,Medium
2714,2024-08-25,Standard,399,13.6,5,4,14,35,1,2,Medium
2715,2024-01-26,Standard,399,17.4,7,1,30,45,0,0,At-Risk
2716,2024-07-01,Premium,699,1.6,0,2,34,58,1,0,At-Risk
2717,2024-08-18,Premium,699,2.1,6,4,14,60,1,0,At-Risk
2718,2023-02-24,Standard,399,20.2,4,2,12,56,1,0,At-Risk
2719,2023-06-16,Premium,699,24.9,2,1,7,46,0,2,Medium
2720,2024-10-02,Basic,199,4.9,3,4,4,18,1,2,Medium
2721,2023-10-13,Basic,199,16.7,2,0,9,16,1,2,Medium
2722,2023-04-23,Standard,399,16.5,2,5,18,55,1,0,At-Risk
2723,2024-12-18,Basic,199,24.4,5,4,27,38,1,1,Loyal
2724,2023-02-21,Basic,199,18.5,0,1,9,2,0,2,Medium
2725,2024-01-03,Standard,399,5.9,2,1,10,45,0,0,At-Risk
2726,2023-05-14,Basic,199,6.5,3,0,7,57,0,0,At-Risk
2727,2023-01-03,Premium,699,10.7,0,3,6,16,0,2,Medium
2728,2024-02-12,Premium,699,8.9,3,3,4,29,1,2,Medium
2729,2023-01-24,Premium,699,15.5,3,1,7,49,1,2,Medium
2730,2024-12-03,Premium,699,24.8,1,3,11,43,0,0,At-Risk
2731,2023-06-12,Premium,699,12.0,6,4,5,2,0,2,Medium
2732,2024-07-08,Premium,699,5.8,0,2,34,15,0,1,Loyal
2733,2023-07-27,Standard,399,15.7,6,1,5,9,0,2,Medium
2734,2024-01-13,Basic,199,12.4,8,0,27,23,1,1,Loyal
2735,2023-06-06,Standard,399,11.8,0,3,26,14,0,1,Loyal
2736,2023-10-21,Basic,199,20.2,5,2,33,3,1,1,Loyal
2737,2024-12-02,Standard,399,16.6,7,3,20,25,0,1,Loyal
2738,2024-09-11,Standard,399,18.1,6,2,13,0,1,2,Medium
2739,2023-05-01,Standard,399,11.6,2,1,11,24,1,2,Medium
2740,2023-05-21,Basic,199,24.2,4,1,19,50,1,0,At-Risk
2741,2023-06-04,Premium,699,23.6,8,5,22,20,1,1,Loyal
2742,2024-08-31,Basic,199,21.3,0,4,33,47,1,0,At-Risk
2743,2023-11-15,Premium,699,18.6,6,1,7,40,1,2,Medium
2744,2023-12-13,Premium,699,16.6,6,2,6,14,1,2,Medium
2745,2024-11-13,Basic,199,18.1,4,3,9,11,0,2,Medium
2746,2023-02-05,Basic,199,13.5,3,1,24,16,0,1,Loyal
2747,2023-01-29,Premium,699,2.4,5,5,16,33,1,2,Medium
2748,2024-07-31,Standard,399,9.6,7,5,18,24,0,1,Loyal
2749,2023-10-02,Premium,699,12.7,7,3,18,37,1,2,Medium
2750,2024-04-28,Premium,699,23.7,5,1,22,27,1,1,Loyal
2751,2023-08-02,Standard,399,10.0,8,3,26,51,1,0,At-Risk
2752,2024-12-15,Standard,399,2.4,5,2,9,23,1,2,Medium
2753,2023-07-09,Basic,199,23.2,4,4,22,5,0,1,Loyal
2754,2024-04-02,Standard,399,8.4,5,4,10,24,1,2,Medium
2755,2023-10-10,Basic,199,21.4,3,0,8,29,0,2,Medium
2756,2023-10-20,Basic,199,9.5,1,2,16,11,0,2,Medium
2757,2024-03-01,Basic,199,16.4,3,1,17,50,0,0,At-Risk
2758,2024-04-08,Basic,199,19.5,4,1,20,45,0,0,At-Risk
2759,2024-11-28,Premium,699,5.9,7,1,27,6,0,1,Loyal
2760,2023-12-31,Basic,199,13.6,1,3,2,60,1,0,At-Risk
2761,2023-04-05,Basic,199,23.3,1,2,10,46,1,0,At-Risk
2762,2023-10-14,Premium,699,8.3,3,2,18,52,0,0,At-Risk
2763,2024-11-27,Premium,699,11.1,8,3,12,16,1,2,Medium
2764,2024-10-25,Premium,699,1.7,7,1,32,41,0,1,Loyal
2765,2023-06-01,Premium,699,17.4,6,2,2,56,1,2,Medium
2766,2023-11-28,Basic,199,11.8,2,4,29,27,1,1,Loyal
2767,2024-10-23,Standard,399,5.3,0,0,13,17,0,2,Medium
2768,2024-01-12,Basic,199,20.5,7,4,23,4,1,1,Loyal
2769,2024-05-10,Standard,399,16.6,0,0,34,1,0,1,Loyal
2770,2024-11-09,Premium,699,18.4,1,2,12,11,1,2,Medium
2771,2023-05-07,Basic,199,10.9,4,1,8,36,0,2,Medium
2772,2023-07-23,Basic,199,13.5,1,3,26,10,0,1,Loyal
2773,2024-02-05,Basic,199,9.8,5,2,13,45,1,0,At-Risk
2774,2024-05-11,Basic,199,15.2,2,4,2,46,0,2,Medium
2775,2024-11-06,Basic,199,3.6,5,4,23,22,1,1,Loyal
2776,2024-03-29,Premium,699,22.8,2,1,14,9,0,2,Medium
2777,2024-04-30,Basic,199,22.4,2,0,13,18,0,2,Medium
2778,2023-03-31,Premium,699,19.7,3,1,15,14,0,2,Medium
2779,2024-07-18,Premium,699,24.3,7,3,23,5,0,1,Loyal
2780,2023-05-04,Standard,399,13.0,6,4,3,31,0,2,Medium
2781,2024-05-18,Premium,699,20.8,3,3,11,2,1,2,Medium
2782,2024-07-20,Basic,199,10.2,5,5,10,54,0,0,At-Risk
2783,2024-05-19,Basic,199,17.1,2,5,36,5,0,1,Loyal
2784,2024-02-17,Premium,699,23.1,4,4,28,55,1,0,At-Risk
2785,2023-08-10,Standard,399,8.4,4,1,13,9,1,2,Medium
2786,2023-04-19,Premium,699,4.0,2,5,10,32,1,2,Medium
2787,2024-08-02,Premium,699,6.7,2,2,19,35,0,0,At-Risk
2788,2024-09-24,Basic,199,4.9,5,3,12,3,1,2,Medium
2789,2024-10-12,Standard,399,9.6,0,3,14,15,0,2,Medium
2790,2024-06-28,Premium,699,21.7,3,0,31,54,0,0,At-Risk
2791,2023-01-07,Basic,199,10.2,7,2,18,6,0,1,Loyal
2792,2024-07-29,Standard,399,6.1,8,2,21,49,1,0,At-Risk
2793,2024-02-15,Standard,399,0.8,1,1,10,49,1,0,At-Risk
2794,2024-04-29,Premium,699,13.0,4,5,4,25,1,2,Medium
2795,2023-02-16,Premium,699,10.0,5,5,24,17,0,1,Loyal
2796,2023-03-10,Standard,399,6.7,1,1,21,59,0,0,At-Risk
2797,2024-11-20,Standard,399,11.0,4,0,6,4,0,2,Medium
2798,2024-08-13,Standard,399,11.0,0,4,22,59,0,0,At-Risk
2799,2024-05-23,Premium,699,15.0,3,4,25,20,0,1,Loyal
2800,2024-03-21,Standard,399,2.0,0,1,12,1,1,2,Medium
